"Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"ALIANZA FRENTE PARA LA VICTORIA","504","CELESTE Y BLANCA K NESTOR KIRCHNER","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","TORRES, CLAUDIA VERONICA","2"
"ALIANZA FRENTE PARA LA VICTORIA","504","CELESTE Y BLANCA K NESTOR KIRCHNER","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","FERNANDEZ SAGASTI, ANABEL","1"
"ALIANZA FRENTE PARA LA VICTORIA","504","CELESTE Y BLANCA K NESTOR KIRCHNER","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","FELIX, OMAR CHAFI","2"
"ALIANZA FRENTE PARA LA VICTORIA","504","CELESTE Y BLANCA K NESTOR KIRCHNER","MENDOZA","SENADOR NACIONAL SUPLENTE","NAMAN, MARIA ALEJANDRA","1"
"ALIANZA FRENTE PARA LA VICTORIA","504","CELESTE Y BLANCA K NESTOR KIRCHNER","MENDOZA","SENADOR NACIONAL SUPLENTE","HINOJOSA, MARTIN SILVESTRE","2"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","DIPUTADO NACIONAL TITULAR","BALBO, ELVA SUSANA","1"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","DIPUTADO NACIONAL TITULAR","VAQUIE, ENRIQUE ANDRES","2"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","DIPUTADO NACIONAL TITULAR","BORSANI, LUIS GUSTAVO","3"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","DIPUTADO NACIONAL TITULAR","HUCZAK, STELLA MARIS","4"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","DIPUTADO NACIONAL TITULAR","BRAGAGNOLO DE MARCHI, SEBASTIAN","5"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","DIPUTADO NACIONAL SUPLENTE","MAGGIONI, CYNTHIA BARBARA","1"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","DIPUTADO NACIONAL SUPLENTE","QUINTEROS, PEDRO RICARDO MATIAS","2"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","DIPUTADO NACIONAL SUPLENTE","LACROUX, CARINA VERONICA","3"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","FIDEL, GABRIEL ALEJANDRO","1"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MAGNAGHI, EMILIO LUIS","1"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MESCHINI, PAOLA LORENA","2"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","SENADOR NACIONAL TITULAR","COBOS, JULIO CESAR CLETO","1"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","SENADOR NACIONAL TITULAR","VERASAY, PAMELA FERNANDA","2"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","SENADOR NACIONAL SUPLENTE","ABED, MARIO ENRIQUE NESTOR","1"
"ALIANZA CAMBIEMOS MENDOZA","505","A - UNIDAD","MENDOZA","SENADOR NACIONAL SUPLENTE","NAJUL, CLAUDIA INES","2"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","DIPUTADO NACIONAL TITULAR","ARMAGNAGUE, JUAN FERNADO","1"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","DIPUTADO NACIONAL TITULAR","GOMEZ, SANDRA FABIANA","2"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","DIPUTADO NACIONAL TITULAR","SEOANE, CLEMENTE SEGUNDO","3"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","DIPUTADO NACIONAL TITULAR","BAEZ, MARIA CLAUDIA SUSANA","4"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","DIPUTADO NACIONAL TITULAR","ASIS, EDUARDO FABIO","5"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","DIPUTADO NACIONAL SUPLENTE","ZENOFF, PABLO NICOLAS","1"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","DIPUTADO NACIONAL SUPLENTE","PEREZ, LAURA GLADYS","2"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","DIPUTADO NACIONAL SUPLENTE","SCHMULEVICH, ALBERTO GABRIEL","3"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","MOYANO, CARLOS JAVIER","1"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SANTANDER, NATALIA DANIELA","1"
"ALIANZA CAMBIEMOS MENDOZA","505","B - JUNTOS PODEMOS","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","RUFFA, JOSE EDUARDO","2"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","DIPUTADO NACIONAL TITULAR","GUTIERREZ, GUSTAVO EDUARDO","1"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","DIPUTADO NACIONAL TITULAR","FREIRE, CLAUDIA ISABEL","2"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","DIPUTADO NACIONAL TITULAR","MORAN CROWLEY, CARLOS ALBERTO","3"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","DIPUTADO NACIONAL TITULAR","DIAZ, ESTELA LILIANA","4"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","DIPUTADO NACIONAL TITULAR","ZARAGOZA, ALFREDO RAUL","5"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","DIPUTADO NACIONAL SUPLENTE","MORALES, NILDA MARIA","1"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","DIPUTADO NACIONAL SUPLENTE","CITON, FABRICIO","2"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","DIPUTADO NACIONAL SUPLENTE","TRIPOLI, RAQUEL CATALINA","3"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","DIPUTADO NACIONAL SUPLENTE","GROISMAN, ALICIA SUSANA","1"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","FIGUEROA, ERICA JORGELINA","1"
"ALIANZA CAMBIEMOS MENDOZA","505","C - REPUBLICA DE LIBRES E IGUALES","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MOLTO, LUIS FEDERICO","2"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","DIPUTADO NACIONAL TITULAR","GALIOTTI, LUIS JOSE MARIA","1"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","DIPUTADO NACIONAL TITULAR","TORRES, MARIA ALEJANDRA","2"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","DIPUTADO NACIONAL TITULAR","TORO, OSCAR RAMON","3"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","DIPUTADO NACIONAL TITULAR","QUIROGA, GERARDO DANIEL","4"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","DIPUTADO NACIONAL TITULAR","SALMASO ROCA, CRISTINA DEL CARMEN","5"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","DIPUTADO NACIONAL SUPLENTE","TOFFOLI, GABRIELA BEATRIZ","1"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","DIPUTADO NACIONAL SUPLENTE","GARCIA, GUILLERMO HECTOR","2"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","DIPUTADO NACIONAL SUPLENTE","CORTEZ, DANIEL OMAR","3"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","QUIROGA, EDUARDO JULIO","1"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BENITO, JESICA LOURDES","1"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CADUZ, OSCAR ABEL","2"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","SENADOR NACIONAL TITULAR","CADUZ, ELIAS OSCAR","1"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","SENADOR NACIONAL TITULAR","RIVERO, BEATRIZ ELIZABETH","2"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","SENADOR NACIONAL SUPLENTE","LEON, JUAN GERMAN","1"
"ES POSIBLE","63","1 - AZUL Y BLANCA","MENDOZA","SENADOR NACIONAL SUPLENTE","ROLLAND, ANTONIA GRACIELA","2"
"NUEVO OCTUBRE","165","10 - AZUL Y BLANCA","MISIONES","DIPUTADO NACIONAL TITULAR","DALMAU, HECTOR LUIS RODOLFO","1"
"NUEVO OCTUBRE","165","10 - AZUL Y BLANCA","MISIONES","DIPUTADO NACIONAL TITULAR","OJEDA, MARISA LEONARDA","2"
"NUEVO OCTUBRE","165","10 - AZUL Y BLANCA","MISIONES","DIPUTADO NACIONAL TITULAR","SILVEIRA DE ANDRADE, CARLOS ALBERTO","3"
"NUEVO OCTUBRE","165","10 - AZUL Y BLANCA","MISIONES","DIPUTADO NACIONAL TITULAR","RYCHLUK, GLORIA MARIA E","4"
"NUEVO OCTUBRE","165","10 - AZUL Y BLANCA","MISIONES","DIPUTADO NACIONAL SUPLENTE","FIGUEREDO, JUAN ALBERTO","1"
"NUEVO OCTUBRE","165","10 - AZUL Y BLANCA","MISIONES","DIPUTADO NACIONAL SUPLENTE","CONTAVALLE, CLAUDIA BEATRIZ","2"
"NUEVO OCTUBRE","165","10 - AZUL Y BLANCA","MISIONES","DIPUTADO NACIONAL SUPLENTE","GRUBERT, SERGIO RAMON","3"
"NUEVO OCTUBRE","165","10 - AZUL Y BLANCA","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","PEREZ, RAUL JOSE","1"
"NUEVO OCTUBRE","165","10 - AZUL Y BLANCA","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ORFILA, JUAN MIGUEL","1"
"NUEVO OCTUBRE","165","10 - AZUL Y BLANCA","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","DEPOTATO, CLAUDIA ANDREA","2"
"PROYECTO POPULAR","169","K - PROYECTO AGRARIO Y SOCIAL P.A.Y.S.","MISIONES","DIPUTADO NACIONAL TITULAR","BARBARO, HECTOR ORLANDO","1"
"PROYECTO POPULAR","169","K - PROYECTO AGRARIO Y SOCIAL P.A.Y.S.","MISIONES","DIPUTADO NACIONAL TITULAR","MARTINEZ, SILVANA NOEMI","2"
"PROYECTO POPULAR","169","K - PROYECTO AGRARIO Y SOCIAL P.A.Y.S.","MISIONES","DIPUTADO NACIONAL TITULAR","SERVIAN, JULIO RAMON","3"
"PROYECTO POPULAR","169","K - PROYECTO AGRARIO Y SOCIAL P.A.Y.S.","MISIONES","DIPUTADO NACIONAL TITULAR","DORETTO, MIRIAM FABIANA","4"
"PROYECTO POPULAR","169","K - PROYECTO AGRARIO Y SOCIAL P.A.Y.S.","MISIONES","DIPUTADO NACIONAL SUPLENTE","PALLOTTINI, MARTA BEATRIZ","1"
"PROYECTO POPULAR","169","K - PROYECTO AGRARIO Y SOCIAL P.A.Y.S.","MISIONES","DIPUTADO NACIONAL SUPLENTE","DA SILVA SOUZA, PAOLA ROSIO","2"
"PROYECTO POPULAR","169","K - PROYECTO AGRARIO Y SOCIAL P.A.Y.S.","MISIONES","DIPUTADO NACIONAL SUPLENTE","KUSIK, EMILIO ROSARIO","3"
"PROYECTO POPULAR","169","K - PROYECTO AGRARIO Y SOCIAL P.A.Y.S.","MISIONES","DIPUTADO NACIONAL SUPLENTE","LENGUAZA, PABLO ISAAC","1"
"PROYECTO POPULAR","169","K - PROYECTO AGRARIO Y SOCIAL P.A.Y.S.","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","EBENAU, LAURA ANDREA","1"
"PROYECTO POPULAR","169","K - PROYECTO AGRARIO Y SOCIAL P.A.Y.S.","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CANTEROS, PEDRO BARTOLOME","2"
"UNION CIVICA RADICAL","3","3A - POR MISIONES","MISIONES","DIPUTADO NACIONAL TITULAR","DAMIANI, HERNAN NORBERTO LUIS","1"
"UNION CIVICA RADICAL","3","3A - POR MISIONES","MISIONES","DIPUTADO NACIONAL TITULAR","CARDOZO, CYNTHIA MARCELA","2"
"UNION CIVICA RADICAL","3","3A - POR MISIONES","MISIONES","DIPUTADO NACIONAL TITULAR","ALVAREZ, HORACIO JOSE MARIA","3"
"UNION CIVICA RADICAL","3","3A - POR MISIONES","MISIONES","DIPUTADO NACIONAL TITULAR","MELGAREJO GONZALEZ, OSCAR LUIS","4"
"UNION CIVICA RADICAL","3","3A - POR MISIONES","MISIONES","DIPUTADO NACIONAL SUPLENTE","AQUINO, MARIA MAGDALENA","1"
"UNION CIVICA RADICAL","3","3A - POR MISIONES","MISIONES","DIPUTADO NACIONAL SUPLENTE","OSTAFCHUK, ELIAS FERNANDO","2"
"UNION CIVICA RADICAL","3","3A - POR MISIONES","MISIONES","DIPUTADO NACIONAL SUPLENTE","SILVA, JUAN CARLOS","3"
"UNION CIVICA RADICAL","3","3A - POR MISIONES","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","SPALLANZANI, ERNESTO HORACIO","1"
"UNION CIVICA RADICAL","3","3A - POR MISIONES","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","REIS, HUGO","1"
"UNION CIVICA RADICAL","3","3A - POR MISIONES","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SANTIAGO, MARIA ELENA","2"
"UNION CIVICA RADICAL","3","3B - FUERZA Y FUTURO","MISIONES","DIPUTADO NACIONAL TITULAR","MENENDEZ, HUGO EDUARDO","1"
"UNION CIVICA RADICAL","3","3B - FUERZA Y FUTURO","MISIONES","DIPUTADO NACIONAL TITULAR","GONZALEZ, LORENA SOLANGE","2"
"UNION CIVICA RADICAL","3","3B - FUERZA Y FUTURO","MISIONES","DIPUTADO NACIONAL TITULAR","IGOA, JOSE ALEM","3"
"UNION CIVICA RADICAL","3","3B - FUERZA Y FUTURO","MISIONES","DIPUTADO NACIONAL TITULAR","NERENBERG, MIRIAM NOEMI","4"
"UNION CIVICA RADICAL","3","3B - FUERZA Y FUTURO","MISIONES","DIPUTADO NACIONAL SUPLENTE","VETTER, JUAN FRANCISCO","1"
"UNION CIVICA RADICAL","3","3B - FUERZA Y FUTURO","MISIONES","DIPUTADO NACIONAL SUPLENTE","CABAÑA, SABRINA MABEL","2"
"UNION CIVICA RADICAL","3","3B - FUERZA Y FUTURO","MISIONES","DIPUTADO NACIONAL SUPLENTE","FARIÑA FILIZZOLA, OSCAR ARIEL","3"
"UNION CIVICA RADICAL","3","3B - FUERZA Y FUTURO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","TREVISAN, CARLOS ALBERTO","1"
"UNION CIVICA RADICAL","3","3B - FUERZA Y FUTURO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ROY, MARIA CRISTINA MAFALDA","1"
"UNION CIVICA RADICAL","3","3B - FUERZA Y FUTURO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MATTOS, CARLOS RUBEN","2"
"UNION CIVICA RADICAL","3","3C - LEGISLAR POR LA VIDA","MISIONES","DIPUTADO NACIONAL TITULAR","HUSULAK, ANTONIA IRENE","1"
"UNION CIVICA RADICAL","3","3C - LEGISLAR POR LA VIDA","MISIONES","DIPUTADO NACIONAL TITULAR","BALANDA, SERGIO","2"
"UNION CIVICA RADICAL","3","3C - LEGISLAR POR LA VIDA","MISIONES","DIPUTADO NACIONAL TITULAR","TAÑSKI, ELSA INES","3"
"UNION CIVICA RADICAL","3","3C - LEGISLAR POR LA VIDA","MISIONES","DIPUTADO NACIONAL TITULAR","MARQUEZ, MARTIN EZEQUIEL","4"
"UNION CIVICA RADICAL","3","3C - LEGISLAR POR LA VIDA","MISIONES","DIPUTADO NACIONAL SUPLENTE","MANTULAK, MIRTA ELISA","1"
"UNION CIVICA RADICAL","3","3C - LEGISLAR POR LA VIDA","MISIONES","DIPUTADO NACIONAL SUPLENTE","LOPEZ, ERNESTO JAVIER","2"
"UNION CIVICA RADICAL","3","3C - LEGISLAR POR LA VIDA","MISIONES","DIPUTADO NACIONAL SUPLENTE","NANNI, ADELA ROSA","3"
"UNION CIVICA RADICAL","3","3C - LEGISLAR POR LA VIDA","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","BERNIO, JULIO CESAR","1"
"UNION CIVICA RADICAL","3","3C - LEGISLAR POR LA VIDA","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","QUINTANA CRESPO, SUSANA","1"
"UNION CIVICA RADICAL","3","3C - LEGISLAR POR LA VIDA","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","DA SILVA, SILVIA ADELINA","2"
"UNION CIVICA RADICAL","3","NR - NUEVO RADICALISMO","MISIONES","DIPUTADO NACIONAL TITULAR","MELA, PAULINO JAVIER","1"
"UNION CIVICA RADICAL","3","NR - NUEVO RADICALISMO","MISIONES","DIPUTADO NACIONAL TITULAR","ROTTOLI, BLANCA DEL CARMEN","2"
"UNION CIVICA RADICAL","3","NR - NUEVO RADICALISMO","MISIONES","DIPUTADO NACIONAL TITULAR","CANALE, JULIO CESAR RAMIRO","3"
"UNION CIVICA RADICAL","3","NR - NUEVO RADICALISMO","MISIONES","DIPUTADO NACIONAL TITULAR","BAEZ, LEOPOLDO ALBERTO","4"
"UNION CIVICA RADICAL","3","NR - NUEVO RADICALISMO","MISIONES","DIPUTADO NACIONAL TITULAR","OVIEDO, RAMON ANTONIO","1"
"UNION CIVICA RADICAL","3","NR - NUEVO RADICALISMO","MISIONES","DIPUTADO NACIONAL TITULAR","CHEMES, ANALIA BEATRIZ","2"
"UNION CIVICA RADICAL","3","NR - NUEVO RADICALISMO","MISIONES","DIPUTADO NACIONAL TITULAR","OSORIO, SANTIAGO RAMON","3"
"UNION CIVICA RADICAL","3","NR - NUEVO RADICALISMO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","MARTINEZ DUARTE, WILFRIDO","1"
"UNION CIVICA RADICAL","3","NR - NUEVO RADICALISMO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ESCALADA, LETICIA MABEL","1"
"UNION CIVICA RADICAL","3","NR - NUEVO RADICALISMO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CRESPIN, ALBERTO ARTURO","2"
"SOCIALISTA","50","PROGRESISTAS","MISIONES","DIPUTADO NACIONAL TITULAR","CARISIMO, NORMA MERCEDES","1"
"SOCIALISTA","50","PROGRESISTAS","MISIONES","DIPUTADO NACIONAL TITULAR","NERIS, LILIANA GRACIELA","2"
"SOCIALISTA","50","PROGRESISTAS","MISIONES","DIPUTADO NACIONAL TITULAR","FLEITAS, FAUSTINO ANDRES","3"
"SOCIALISTA","50","PROGRESISTAS","MISIONES","DIPUTADO NACIONAL TITULAR","DIAZ, DIEGO ALBERTO","4"
"SOCIALISTA","50","PROGRESISTAS","MISIONES","DIPUTADO NACIONAL SUPLENTE","SANTOS, NESTOR HORACIO","1"
"SOCIALISTA","50","PROGRESISTAS","MISIONES","DIPUTADO NACIONAL SUPLENTE","FLEITAS, JAVIER FAVIAN","2"
"SOCIALISTA","50","PROGRESISTAS","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","FISCHER, MATTHIAS DAMIAN","1"
"SOCIALISTA","50","PROGRESISTAS","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","FLORES, MARIA PETRONA","1"
"ALIANZA FRENTE UNIDOS","501","P - UNIDOS POR EL CAMBIO","MISIONES","DIPUTADO NACIONAL TITULAR","PUERTA, FEDERICO RAMON","1"
"ALIANZA FRENTE UNIDOS","501","P - UNIDOS POR EL CAMBIO","MISIONES","DIPUTADO NACIONAL TITULAR","NUSBAUM, PATRICIA VERONICA","2"
"ALIANZA FRENTE UNIDOS","501","P - UNIDOS POR EL CAMBIO","MISIONES","DIPUTADO NACIONAL TITULAR","ARRUA, JOSE DANIEL","3"
"ALIANZA FRENTE UNIDOS","501","P - UNIDOS POR EL CAMBIO","MISIONES","DIPUTADO NACIONAL TITULAR","ROMERO, JUAN MANUEL","4"
"ALIANZA FRENTE UNIDOS","501","P - UNIDOS POR EL CAMBIO","MISIONES","DIPUTADO NACIONAL SUPLENTE","DUHALDE, MIGUEL ANGEL","1"
"ALIANZA FRENTE UNIDOS","501","P - UNIDOS POR EL CAMBIO","MISIONES","DIPUTADO NACIONAL SUPLENTE","AGUIRRE, HILDA","2"
"ALIANZA FRENTE UNIDOS","501","P - UNIDOS POR EL CAMBIO","MISIONES","DIPUTADO NACIONAL SUPLENTE","CAMAÑO, JORGE SERGIO","3"
"ALIANZA FRENTE UNIDOS","501","P - UNIDOS POR EL CAMBIO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","SOTO, DANIEL JORGE","1"
"ALIANZA FRENTE UNIDOS","501","P - UNIDOS POR EL CAMBIO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","DALMAU, NORMA GLADIS","1"
"ALIANZA FRENTE UNIDOS","501","P - UNIDOS POR EL CAMBIO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ORTELLADO, CARLOS ALBERTO","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","MISIONES","DIPUTADO NACIONAL TITULAR","CLOSS, MAURICE FABIAN","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","MISIONES","DIPUTADO NACIONAL TITULAR","BRITEZ, MARIA CRISTINA","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","MISIONES","DIPUTADO NACIONAL TITULAR","FRANCO, JORGE DANIEL","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","MISIONES","DIPUTADO NACIONAL TITULAR","DI STEFANO, DANIEL","4"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","MISIONES","DIPUTADO NACIONAL SUPLENTE","IRALA, HUGO ALBERTO","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","MISIONES","DIPUTADO NACIONAL SUPLENTE","DERNA, VERONICA","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","MISIONES","DIPUTADO NACIONAL SUPLENTE","ACUÑA, CRISTIAN ROBERT","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","BRITTO, CECILIA CATHERINE","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","VERGARA, RAUL RODRIGO","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","PRETTO, CARLA FABIOLA","2"
"ALIANZA FRENTE CAMBIEMOS","503","EL CAMINO DEL CAMBIO","MISIONES","DIPUTADO NACIONAL TITULAR","SCHIAVIONI, HUMBERTO LUIS ARTURO","1"
"ALIANZA FRENTE CAMBIEMOS","503","EL CAMINO DEL CAMBIO","MISIONES","DIPUTADO NACIONAL TITULAR","PRATES, ANGELICA GRACIELA HAYDEE","2"
"ALIANZA FRENTE CAMBIEMOS","503","EL CAMINO DEL CAMBIO","MISIONES","DIPUTADO NACIONAL TITULAR","GOERLING LARA, ENRIQUE MARTIN","3"
"ALIANZA FRENTE CAMBIEMOS","503","EL CAMINO DEL CAMBIO","MISIONES","DIPUTADO NACIONAL TITULAR","DOS SANTOS, NORMA ESTHER","4"
"ALIANZA FRENTE CAMBIEMOS","503","EL CAMINO DEL CAMBIO","MISIONES","DIPUTADO NACIONAL SUPLENTE","MUDRY, FERNANDO JAVIER","1"
"ALIANZA FRENTE CAMBIEMOS","503","EL CAMINO DEL CAMBIO","MISIONES","DIPUTADO NACIONAL SUPLENTE","RODRIGUEZ, CARLOS DANIEL","2"
"ALIANZA FRENTE CAMBIEMOS","503","EL CAMINO DEL CAMBIO","MISIONES","DIPUTADO NACIONAL SUPLENTE","CHAVEZ, DARIO","3"
"ALIANZA FRENTE CAMBIEMOS","503","EL CAMINO DEL CAMBIO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","DE ARRECHEA, ENRIQUE CLAUDIO","1"
"ALIANZA FRENTE CAMBIEMOS","503","EL CAMINO DEL CAMBIO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","NAVARRO de LANARIA, MARIA TERESA","1"
"ALIANZA FRENTE CAMBIEMOS","503","EL CAMINO DEL CAMBIO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CENTURION, ALEJANDRA ESTELA","2"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","1 - AMARILLO Y NEGRO","MISIONES","DIPUTADO NACIONAL TITULAR","PASIECZINK, PABLINA","1"
